Region,Province,Type_of_consumer,Year, User , KWh 
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดกลาง,2557, 259 ," 57,263,179 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดกลาง,2558, 274 ," 62,827,791 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดกลาง,2559, 293 ," 70,258,294 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดกลาง,2560, 309 ," 74,176,911 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดกลาง,2561, 314 ," 74,761,857 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดกลาง,2562, 331 ," 76,221,211 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดกลาง,2563, 342 ," 75,023,079 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดกลาง,2564, 351 ," 76,246,781 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดกลาง,2565, 363 ," 80,513,506 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดเล็ก,2556," 9,680 "," 56,379,789 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดเล็ก,2557," 9,810 "," 57,570,073 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดเล็ก,2558," 9,834 "," 60,400,319 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดเล็ก,2559," 10,396 "," 62,925,025 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดเล็ก,2560," 10,875 "," 64,633,641 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดเล็ก,2561," 11,126 "," 65,187,954 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดเล็ก,2562," 11,353 "," 70,177,791 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดเล็ก,2563," 10,919 "," 71,767,017 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดเล็ก,2564," 10,894 "," 73,020,849 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดเล็ก,2565," 10,885 "," 73,654,960 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดใหญ่,2556, 6 ," 16,756,513 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดใหญ่,2557, 6 ," 23,357,280 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดใหญ่,2558, 8 ," 24,283,049 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดใหญ่,2559, 9 ," 27,156,548 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดใหญ่,2560, 10 ," 27,887,710 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดใหญ่,2561, 11 ," 27,927,571 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดใหญ่,2562, 13 ," 25,107,314 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดใหญ่,2563, 13 ," 25,541,848 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดใหญ่,2564, 15 ," 28,862,111 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการขนาดใหญ่,2565, 16 ," 27,448,897 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการเฉพาะอย่าง,2556, 14 ," 3,324,552 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการเฉพาะอย่าง,2557, 15 ," 3,453,904 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการเฉพาะอย่าง,2558, 16 ," 3,546,246 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการเฉพาะอย่าง,2559, 15 ," 3,550,320 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการเฉพาะอย่าง,2560, 15 ," 3,264,066 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการเฉพาะอย่าง,2561, 15 ," 3,157,012 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการเฉพาะอย่าง,2562, 14 ," 3,285,259 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการเฉพาะอย่าง,2563, 15 ," 2,615,258 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการเฉพาะอย่าง,2564, 14 ," 2,134,705 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,กิจการเฉพาะอย่าง,2565, 13 ," 2,366,026 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2556," 22,401 "," 56,565,205 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2557," 24,986 "," 62,430,935 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2558," 27,469 "," 70,077,058 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2559," 30,212 "," 79,248,194 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2560," 32,783 "," 82,068,797 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2561," 33,856 "," 84,611,938 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2562," 36,439 "," 99,496,880 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2563," 43,093 "," 105,733,734 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2564," 50,448 "," 127,654,858 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2565," 50,417 "," 125,671,837 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2556," 114,447 "," 80,137,533 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2557," 114,915 "," 82,070,567 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2558," 115,691 "," 82,486,690 "
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย,2559," 116,050 "," 82,951,432 "
